row_type,sample_id,split_role,sample_count,image_path,mask_path,pred_path,loss,loss_bce,loss_dice,objdice,dice,iou,f1,boundary_f1,hd95,object_hausdorff
sample,GlaS_official_testA_testA_1,testA,1,datasets/01_GlaS_official_raw/testA_1.bmp,datasets/01_GlaS_official_raw/testA_1_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_1_pred.png,,,,0.40648950822144747,0.8035273208092119,0.671580166254605,0.8035273208092119,0.45792181687548134,52.009613037109375,252.05095605898833
sample,GlaS_official_testA_testA_10,testA,1,datasets/01_GlaS_official_raw/testA_10.bmp,datasets/01_GlaS_official_raw/testA_10_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_10_pred.png,,,,0.406440406340987,0.8378282132020851,0.7209159805122299,0.8378282132020851,0.529012307529079,24.59674835205078,203.3855016466719
sample,GlaS_official_testA_testA_11,testA,1,datasets/01_GlaS_official_raw/testA_11.bmp,datasets/01_GlaS_official_raw/testA_11_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_11_pred.png,,,,0.7020525439512768,0.704641995649766,0.5439747106890254,0.704641995649766,0.4721649751831496,135.79396057128906,165.5392096562337
sample,GlaS_official_testA_testA_12,testA,1,datasets/01_GlaS_official_raw/testA_12.bmp,datasets/01_GlaS_official_raw/testA_12_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_12_pred.png,,,,0.9285878514481832,0.9304237084399576,0.8698993384411133,0.9304237084399576,0.7115694499578148,26.925823211669922,45.961888178495556
sample,GlaS_official_testA_testA_13,testA,1,datasets/01_GlaS_official_raw/testA_13.bmp,datasets/01_GlaS_official_raw/testA_13_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_13_pred.png,,,,0.6355730843987546,0.8268502368601094,0.7048121755986204,0.8268502368601094,0.45472991937437524,35.0,145.80310586744054
sample,GlaS_official_testA_testA_14,testA,1,datasets/01_GlaS_official_raw/testA_14.bmp,datasets/01_GlaS_official_raw/testA_14_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_14_pred.png,,,,0.6165765127842624,0.7091786526872363,0.5494010880492133,0.7091786526872363,0.3513939605135677,124.83788757324211,189.38057071390858
sample,GlaS_official_testA_testA_15,testA,1,datasets/01_GlaS_official_raw/testA_15.bmp,datasets/01_GlaS_official_raw/testA_15_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_15_pred.png,,,,0.771755323906298,0.7727743565010756,0.6296921520472339,0.7727743565010756,0.433508185436108,69.11331176757807,82.23149352023945
sample,GlaS_official_testA_testA_16,testA,1,datasets/01_GlaS_official_raw/testA_16.bmp,datasets/01_GlaS_official_raw/testA_16_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_16_pred.png,,,,0.8649342930497648,0.9371016723724076,0.8816475179375022,0.9371016723724076,0.664083418269127,30.961209678649762,73.03585942842317
sample,GlaS_official_testA_testA_17,testA,1,datasets/01_GlaS_official_raw/testA_17.bmp,datasets/01_GlaS_official_raw/testA_17_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_17_pred.png,,,,0.8426147463264451,0.8922049529988529,0.8053881044284518,0.8922049529988529,0.659826557634678,62.0,86.36473581489736
sample,GlaS_official_testA_testA_18,testA,1,datasets/01_GlaS_official_raw/testA_18.bmp,datasets/01_GlaS_official_raw/testA_18_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_18_pred.png,,,,0.6771202962696652,0.8241284763031812,0.7008660892761082,0.8241284763031812,0.5681614406481135,60.61681365966789,75.29849105767593
